MNXR01	MNXR01	PROTON-PMF interconversion
MNXR02	MNXR02	PROTON import/export at model boundary
MNXR03	MNXR03	PMF exchange across membrane
MNXR160426	Protochlorophyllide reductase iron-sulfur ATP-binding protein
MNXR160427	PCOAH
MNXR160428	PCPHL
MNXR160429	Phosphatidyl cholinephospho lipaseC(C16:0,C16:0)
MNXR160430	Phosphatidyl cholinephospho lipaseC(C16:0,C18:1)
MNXR160431	Phosphatidyl cholinephospho lipaseC(C16:0,C18:2)
MNXR160432	Phosphatidyl cholinephospho lipaseC(C18:1,C18:1)
MNXR160433	Phosphatidyl cholinephospho lipaseC(C18:1,C18:2)
MNXR160434	Phosphatidyl cholinephospho lipaseC(C18:2,C18:2)
MNXR160435	Transport of O-Propanoylcarnitine
MNXR160436	Phosphatidate cytidylyltransferase
MNXR160437	Omega-3 desaturase (22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160438	Omega-3 desaturase (22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160439	Omega-3 desaturase (22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160440	Omega-3 desaturase (22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160441	Omega-3 desaturase (20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160442	Omega-3 desaturase (20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160443	Omega-3 desaturase (20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160444	Omega-3 desaturase (20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160445	Omega-3 desaturase (16:1(9Z)/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160446	Omega-3 desaturase (16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160447	Omega-3 desaturase (16:1(9Z)/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160448	Omega-3 desaturase (16:1(9Z)/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160449	Omega-3 desaturase (18:2(9Z,12Z)/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160450	Omega-3 desaturase (18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160451	Omega-3 desaturase (18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160452	Omega-3 desaturase (18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160453	Omega-3 desaturase (14:0/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160454	Omega-3 desaturase (14:0/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160455	Omega-3 desaturase (14:0/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160456	Omega-3 desaturase (14:0/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160457	Omega-3 desaturase (18:1(9Z)/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160458	Omega-3 desaturase (18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160459	Omega-3 desaturase (18:1(9Z)/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160460	Omega-3 desaturase (18:1(9Z)/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160461	Omega-3 desaturase (16:0/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160462	Omega-3 desaturase (16:0/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160463	Omega-3 desaturase (16:0/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160464	Omega-3 desaturase (16:0/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160465	Omega-3 desaturase (18:0/18:3(9Z,12Z,15Z))(PC sn-2)
MNXR160466	Omega-3 desaturase (18:0/20:5(5Z,8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160467	Omega-3 desaturase (18:0/20:4(8Z,11Z,14Z,17Z))(PC sn-2)
MNXR160468	Omega-3 desaturase (18:0/18:4(6Z,9Z,12Z,15Z))(PC sn-2)
MNXR160469	PDBL 3
MNXR160470	PDBL 4
MNXR160471	Phytoene dehydrogenase
MNXR160472	Phytofluene dehydrogenase
MNXR160473	Peptidoglycan dimer transpeptidation (long strand)
MNXR160474	Peptidoglycan dimer transpeptidation (short strand)
MNXR160475	Pyridoxine 5'-phosphate synthase
MNXR160476	Pyrodoxine-5-phosphate synthase a
MNXR160477	Pyrodoxine-5-phosphate synthase b
MNXR160478	Pyrodoxine-5-phosphate synthase
MNXR160479	Transport of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)
MNXR160480	Transport of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe)
MNXR160481	Transport of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)
MNXR160482	Transport of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)
MNXR160483	Transport of 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)
MNXR160484	1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)
MNXR160485	Formation of 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3) by Phospholipase A2
MNXR160486	Formation of 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16) by Phospholipase A2
MNXR160487	Transport of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)
MNXR160488	Formation of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6) by Phospholipase A2
MNXR160489	Transport of 2-Linoleoylglycerophosphoethanolamine
MNXR160490	Formation of 2-Linoleoylglycerophosphoethanolamine by Phospholipase A2
MNXR160491	Phenylethylethanol abc transporter
MNXR160492	Phenylethanol extrusiont via ABC system
MNXR160493	Phenethylamine pqq oxidoreductase deaminating
MNXR160494	PhenylethylalcoholPQQ oxidoreductase
MNXR160495	Transport of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine
MNXR160496	Formation of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine by Phospholipase A2
MNXR160497	Phenyl ethylamine transport via ABC system periplasm
MNXR160498	Formation of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe) by Phospholipase A2
MNXR160499	Formation of 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe) by Phospholipase A2
MNXR160500	Formation of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe) by Phospholipase A2
MNXR160501	Formation of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe) by Phospholipase A2
MNXR160502	Formation of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9) by Phospholipase A2
MNXR160503	Formation of 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe) by Phospholipase A2
MNXR160504	Transport of 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)
MNXR160505	Formation of 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14) by Phospholipase A2
MNXR160506	Formation of Linoleoyl Ethanolamide
MNXR160507	Transport of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12)
MNXR160508	Formation of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12) by Phospholipase A2
MNXR160509	Transport of 1-Palmitoylglycerophosphoethanolamine
MNXR160510	PENACP
MNXR160511	PENDECACID
MNXR160512	Formation of Pentadecanoyl Thanolamide (C15:0)
MNXR160513	PENEACP
MNXR160514	Transport of 1-Oleoylglycerophosphoethanolamine (Delta 9)
MNXR160515	Formation of 1-Oleoylglycerophosphoethanolamine (Delta 9) by Phospholipase A2
MNXR160516	Formation of Palmitoylethanolamide
MNXR160517	Formation of 1-Palmitoylglycerophosphoethanolamine by Phospholipase A2
MNXR160518	Monofunctional peptidoglycan glycosyltransferase
MNXR160519	Peptidoglycan O-acetyltransferase
MNXR160520	PEPGLYCAN
MNXR160521	PEPHL
MNXR160522	Phosphatidyl ethanolamine phospholipaseC(C16:0,C16:0)
MNXR160523	Phosphatidyl ethanolamine phospholipaseC(C16:0,C18:1)
MNXR160524	Phosphatidyl ethanolamine phospholipaseC(C16:0,C18:2)
MNXR160525	Phosphatidyl ethanolamine phospholipaseC(C18:1,C18:1)
MNXR160526	Phosphatidyl ethanolamine phospholipaseC(C18:1,C18:2)
MNXR160527	Phosphatidyl ethanolamine phospholipaseC(C18:2,C18:2)
MNXR160528	Peptidoglycan Lipid II gly(5) Flippase
MNXR160529	TRNA synthetase reactions
MNXR160530	PEPTIDO
MNXR160531	Transport of Phosphoenolpyruvate
MNXR160532	Peroxide from FADH2 (sponaneous)
MNXR160533	Transport of 1-Stearoylglycerophosphoethanolamine
MNXR160534	Phosphoethanolamine N-dimethyl transferase
MNXR160535	Phosphoethanolamine N-methyl transferase
MNXR160536	Phosphoethanolamine N-trimethyl transferase
MNXR160537	phosphoethanolamine transferase c C16 1
MNXR160538	phosphoethanolamine transferase c C18 1
MNXR160539	phosphoethanolamine transferase c C16 1
MNXR160540	phosphoethanolamine transferase c C18 1
MNXR160541	Phosphoethanolamine transferase c C161
MNXR160542	Phosphoethanolamine transferase c C181
MNXR160543	PEtransport
MNXR160544	PEtransport
MNXR160545	PEtransport
MNXR160546	PEtransport
MNXR160547	PEtransport
MNXR160548	PEtransport
MNXR160549	PGAL
MNXR160550	Phosphatidylglycerol sn-2 palmitoyl delta 3 desaturase (20:5(5Z,8Z,11Z,14Z,17Z)/16:1(3E)) chloroplast
MNXR160551	Phosphatidylglycerol sn-2 palmitoyl delta 3 desaturase (16:1(9Z)/16:1(3E)) chloroplast
MNXR160552	Phosphatidylglycerol sn-2 palmitoyl delta 3 desaturase (18:1(9Z)/16:1(3E)) chloroplast
MNXR160553	Phosphatidylglycerol sn-2 palmitoyl delta 3 desaturase (16:0/16:1(3E)) chloroplast
MNXR160554	Peptidoglycan glycosyltransferase
MNXR160555	PGHD
MNXR160556	PGHDGM
MNXR160557	PGHGP
MNXR160558	PGHHPD
MNXR160560	Phosphatidylglycerol Transport by ABCa3
MNXR160561	Phosphatidyl glycerol(plasmodium)transport
MNXR160562	Phosphatidylglycerol lysyltransferase
MNXR160563	PGMHDGM
MNXR160564	PGOGO
MNXR160565	PGOHDGM
MNXR160566	PGOSC
MNXR160567	Phosphatidylglycerol phosphate phosphatase A (L. major), mitochondrial
MNXR160568	Phosphatidyl-CMP:glycerophosphate phosphatidyl transferase
MNXR160569	Phosphatidylglycerol phosphate phosphatase (20:5(5Z,8Z,11Z,14Z,17Z)/16:0) chloroplast
MNXR160570	Phosphatidylglycerol phosphate phosphatase (16:1(9Z)/16:0) chloroplast
MNXR160571	Phosphatidylglycerol phosphate phosphatase Lactis specific
MNXR160572	Phosphatidylglycerophosphatase
MNXR160573	Phosphatidyl glycerol phosphate phosphatase
MNXR160574	Phosphatidylglycerol phosphate synthetase (20:5(5Z,8Z,11Z,14Z,17Z)/16:0) chloroplast
MNXR160575	Phosphatidylglycerol phosphate synthetase (16:1(9Z)/16:0) chloroplast
MNXR160576	Phosphatidylglycerol phosphate synthetase (16:0/16:0) mitochondria
MNXR160577	Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial
MNXR160578	Phosphatidylglycerol synthase lactis specific
MNXR160579	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
MNXR160580	PGTGM
MNXR160581	Phenylacetate 2-hydroxylase
MNXR160582	Poly 3 hydroxyalkanoate depolymerase C100
MNXR160583	Poly 3 hydroxyalkanoate depolymerase C101
MNXR160584	Poly 3 hydroxyalkanoate depolymerase C120
MNXR160585	Poly 3 hydroxyalkanoate depolymerase C121
MNXR160586	Poly 3 hydroxyalkanoate depolymerase C121d6
MNXR160587	Poly 3 hydroxyalkanoate depolymerase C140
MNXR160588	Poly 3 hydroxyalkanoate depolymerase C141
MNXR160589	Poly 3 hydroxyalkanoate depolymerase C141
MNXR160590	Poly 3 hydroxyalkanoate depolymerase C142
MNXR160591	Poly 3 hydroxyalkanoate depolymerase C40
MNXR160592	Poly 3 hydroxyalkanoate depolymerase C50
MNXR160593	Poly 3 hydroxyalkanoate depolymerase C60
MNXR160594	Poly 3 hydroxyalkanoate depolymerase C70
MNXR160595	Poly 3 hydroxyalkanoate depolymerase C80
MNXR160596	Poly 3 hydroxyalkanoate depolymerase C90
MNXR160597	Poly 3 hydroxyalkanoate depolymerase Phenyl C100
MNXR160598	Poly 3 hydroxyalkanoate depolymerase Phenyl C40
MNXR160599	Poly 3 hydroxyalkanoate depolymerase Phenyl C50
MNXR160600	Poly 3 hydroxyalkanoate depolymerase Phenyl C60
MNXR160601	Poly 3 hydroxyalkanoate depolymerase Phenyl C70
MNXR160602	Poly 3 hydroxyalkanoate depolymerase Phenyl C80
MNXR160603	Poly 3 hydroxyalkanoate depolymerase Phenyl C90
MNXR160604	Poly 3 hydroxyalkanoate depolymerase Acetylthio C40
MNXR160605	Poly 3 hydroxyalkanoate depolymerase Acetylthio C60
MNXR160606	Poly 3 hydroxyalkanoate polymerase
MNXR160607	Poly 3 hydroxyalkanoate polymerase
MNXR160608	Poly 3 hydroxyalkanoate polymerase
MNXR160609	Poly 3 hydroxyalkanoate polymerase
MNXR160610	Poly 3 hydroxyalkanoate polymerase
MNXR160611	Poly 3 hydroxyalkanoate polymerase
MNXR160612	Poly 3 hydroxyalkanoate polymerase
MNXR160613	Poly 3 hydroxyalkanoate polymerase
MNXR160614	Poly 3 hydroxyalkanoate polymerase
MNXR160615	Poly 3 hydroxyalkanoate polymerase
MNXR160616	Poly 3 hydroxyalkanoate polymerase
MNXR160617	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxybutanoyl CoA
MNXR160618	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxypentanoyl CoA
MNXR160619	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyheptanoyl CoA
MNXR160620	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxynonanoyl CoA
MNXR160621	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyphenyldecanoyl CoA
MNXR160622	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyphenylbutyryl CoA
MNXR160623	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyphenylpentanoyl CoA
MNXR160624	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyphenylhexanoyl CoA
MNXR160625	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyphenylheptanoyl CoA
MNXR160626	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyphenyloctanoyl CoA
MNXR160627	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyphenylnonanoyl CoA
MNXR160628	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyacetylthiobutanoyl CoA
MNXR160629	Poly 3 hydroxyalkanoate polymerase R 3 Hydroxyacetylthiohexanoyl CoA
MNXR160630	PHBADA
MNXR160631	PHBADB
MNXR160632	PHBADC
MNXR160633	PHBADD
MNXR160634	PHB synthetase
MNXR160635	Phytoceramide Transport, Endoplasmatic Reticulum
MNXR160636	Phosphatidate cytidylyltransferase (L. major)
MNXR160637	Phenylhydantoinase
MNXR160638	Metabolism (Formation/Degradation) of PheAsnMet
MNXR160639	Transport of PheAsnMet, Extracellular
MNXR160640	Metabolism (Formation/Degradation) of PheAsp
MNXR160641	Transport of PheAsp, Extracellular
MNXR160642	Phenylalanine Transport by B0At3
MNXR160643	Metabolism (Formation/Degradation) of PheGlnPhe
MNXR160644	Transport of PheGlnPhe, Extracellular
MNXR160645	Phenylalanine hydroxylase
MNXR160646	Metabolism (Formation/Degradation) of PheLeuAsp
MNXR160647	Transport of PheLeuAsp, Extracellular
MNXR160648	Metabolism (Formation/Degradation) of PheLeuHis
MNXR160649	Transport of PheLeuHis, Extracellular
MNXR160650	Metabolism (Formation/Degradation) of PheLeu
MNXR160651	Transport of PheLeu, Extracellular
MNXR160652	Metabolism (Formation/Degradation) of PheLysAla
MNXR160653	Transport of PheLysAla, Extracellular
MNXR160654	Metabolism (Formation/Degradation) of PheLysPro
MNXR160655	Transport of PheLysPro, Extracellular
MNXR160656	Pheophytin pheophorbide hydrolase
MNXR160657	Pheophorbide a oxygenase
MNXR160658	Metabolism (Formation/Degradation) of PhePheAsn
MNXR160659	Transport of PhePheAsn, Extracellular
MNXR160660	Metabolism (Formation/Degradation) of PhePheThr
MNXR160661	Transport of PhePheThr, Extracellular
MNXR160662	Transport of PhePhe, Extracellular
MNXR160663	Metabolism (Formation/Degradation) of PheProArg
MNXR160664	Transport of PheProArg, Extracellular
MNXR160665	Phenylalanine racemase
MNXR160666	Metabolism (Formation/Degradation) of PheSerTrp
MNXR160667	Transport of PheSerTrp, Extracellular
MNXR160668	D Amino acid dehydrogenase phe D
MNXR160669	L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase Tetrahydromonapterin
MNXR160670	Metabolism (Formation/Degradation) of PheThrLys
MNXR160671	Transport of PheThrLys, Extracellular
MNXR160672	Metabolism (Formation/Degradation) of PheTrpLeu
MNXR160673	Transport of PheTrpLeu, Extracellular
MNXR160674	Metabolism (Formation/Degradation) of PhetyrGln
MNXR160675	Transport of PhetyrGln, Extracellular
MNXR160676	Metabolism (Formation/Degradation) of PhetyrLys
MNXR160677	Transport of PhetyrLys, Extracellular
MNXR160678	Metabolism (Formation/Degradation) of Phetyr
MNXR160679	Transport of Phetyr, Extracellular
MNXR160680	PHHL
MNXR160681	PHHL2
MNXR160682	Transport of Phenyl Lactate
MNXR160683	Phosphonoacetate hydrolase
MNXR160685	Photon absorption (400nm-420nm)
MNXR160686	Photon absorption (420nm-440nm)
MNXR160687	Photon absorption (440nm-460nm)
MNXR160688	Photon absorption (460nm-480nm)
MNXR160689	Photon absorption (480-500nm)
MNXR160690	Photon absorption (500nm-520nm)
MNXR160691	Photon absorption (520nm-540nm)
MNXR160692	Photon absorption (540nm-560nm)
MNXR160693	Photon absorption (560nm-580nm)
MNXR160694	Photon absorption (580-600nm)
MNXR160695	Photon absorption (600nm-620nm)
MNXR160696	Photon absorption (620nm-640nm)
MNXR160697	Photon absorption (640nm-660nm)
MNXR160698	Photon absorption (660nm-680nm)
MNXR160699	Photon absorption (680-700nm)
MNXR160700	PHOSPHOLIPID
MNXR160701	Photons of 680nm
MNXR160702	Photons of 700nm
MNXR160703	Photon split
MNXR160704	Phenylpyruvate oxidation chemical
MNXR160705	Transport of Phenylpyruvate via Proton Symport
MNXR160706	Phytosphingosine Transport, from Golgi to Cytosol (Flippase?)
MNXR160707	O-Phospho-4-hydroxy-L-threonine aminotransferase
MNXR160708	Phycocyanobilin oxidoreductase (ferredoxin)
MNXR160709	4-step phytoene desaturase
MNXR160710	Phycoerythrobilin:ferredoxin oxidoreductase
MNXR160711	Phycocyanobilin:ferredoxin oxidoreductase
MNXR160712	15-cis-phytoene:plastoquinone oxidoreductase
MNXR160713	Phytoene:plastoquinone oxidoreductase
MNXR160714	Phytol kinase
MNXR160715	Phosphatidyl inositol3,4,5triphosphate(C16:0,C18:1)
MNXR160716	Phosphatidyl inositol3,4,5triphosphate(C18:0,C18:1)
MNXR160717	Phosphatidyl inositol3-phosphate4-kinase(C16:0,C18:1)
MNXR160718	Phosphatidyl inositol3-phosphate5-kinase(C16:0,C18:1)EC.2.7.1.68
MNXR160719	Phosphatidyl inositol3-phosphate4-kinase(C18:0,C18:1)
MNXR160720	Phosphatidyl inositol3-phosphate5-kinase(C18:0,C18:1)
MNXR160721	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase
MNXR160722	Phosphatidyl inositol 4,5-bisphosphatephospholipase C(C16:0,C18:1)
MNXR160723	Phosphatidyl inositol 4,5-bisphosphatephospholipase C(C18:0,C18:1)
MNXR160724	Phosphatidyl inositol 4-phosphate5-kinase(C16:0,C18:1)
MNXR160725	Phosphatidyl inositol 4-phosphate5-kinase(C18:0,C18:1)
MNXR160726	Phosphatidylinositol-4-phosphate 5-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160727	Phosphatidylinositol-4-phosphate 5-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))
MNXR160728	Phosphatidylinositol-4-phosphate 5-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))
MNXR160729	Phosphatidylinositol-4-phosphate 5-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/16:0)
MNXR160730	Phosphatidylinositol-4-phosphate 5-kinase (16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160731	Phosphatidylinositol-4-phosphate 5-kinase (16:1(9Z)/16:1(9Z))
MNXR160732	Phosphatidylinositol-4-phosphate 5-kinase (16:1(9Z)/18:2(9Z,12Z))
MNXR160733	Phosphatidylinositol-4-phosphate 5-kinase (16:1(9Z)/16:0)
MNXR160734	Phosphatidylinositol 4-phosphate 5-kinase
MNXR160735	Phosphatidylinositol-4-phosphate 5-kinase (18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160736	Phosphatidylinositol-4-phosphate 5-kinase (18:2(9Z,12Z)/16:1(9Z))
MNXR160737	Phosphatidylinositol-4-phosphate 5-kinase (18:2(9Z,12Z)/18:2(9Z,12Z))
MNXR160738	Phosphatidylinositol-4-phosphate 5-kinase (18:2(9Z,12Z)/16:0)
MNXR160739	Phosphatidylinositol-4-phosphate 5-kinase (16:0/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160740	Phosphatidylinositol-4-phosphate 5-kinase (16:0/16:1(9Z))
MNXR160741	Phosphatidylinositol-4-phosphate 5-kinase (16:0/18:2(9Z,12Z))
MNXR160742	Phosphatidylinositol-4-phosphate 5-kinase (16:0/16:0)
MNXR160743	Phosphatidyl inositol N-acetylglucosaminyl transferase(plasmodium,C18:0,C18:1)
MNXR160744	PIBT
MNXR160745	Phosphatidyl inositol3-kinase(C16:0,C18:1)
MNXR160746	Phosphatidyl inositol3-kinase(C18:0,C18:1)
MNXR160747	Phosphatidyl inositol 4-kinase(C16:0,C18:1)
MNXR160748	Phosphatidyl inositol 4-kinase(C18:0,C18:1)
MNXR160749	Pimeloyl-[acyl-carrier protein] synthase
MNXR160750	Enoylpimeloyl-ACP methyl ester reduction
MNXR160751	1-phosphatidylinositol 3-kinase
MNXR160752	Phosphatidylinositol 4-kinase
MNXR160753	Phosphatidylinositol 3-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160754	Phosphatidylinositol 3-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))
MNXR160755	Phosphatidylinositol 3-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))
MNXR160756	Phosphatidylinositol 3-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/16:0)
MNXR160757	Phosphatidylinositol 3-kinase (16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160758	Phosphatidylinositol 3-kinase (16:1(9Z)/16:1(9Z))
MNXR160759	Phosphatidylinositol 3-kinase (16:1(9Z)/18:2(9Z,12Z))
MNXR160760	Phosphatidylinositol 3-kinase (16:1(9Z)/16:0)
MNXR160761	Phosphatidylinositol 3-kinase (18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160762	Phosphatidylinositol 3-kinase (18:2(9Z,12Z)/16:1(9Z))
MNXR160763	Phosphatidylinositol 3-kinase (18:2(9Z,12Z)/18:2(9Z,12Z))
MNXR160764	Phosphatidylinositol 3-kinase (18:2(9Z,12Z)/16:0)
MNXR160765	Phosphatidylinositol 3-kinase (16:0/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160766	Phosphatidylinositol 3-kinase (16:0/16:1(9Z))
MNXR160767	Phosphatidylinositol 3-kinase (16:0/18:2(9Z,12Z))
MNXR160768	Phosphatidylinositol 3-kinase (16:0/16:0)
MNXR160769	Phosphatidylinositol 3-phosphatase (20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160770	Phosphatidylinositol 3-phosphatase (20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))
MNXR160771	Phosphatidylinositol 3-phosphatase (20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))
MNXR160772	Phosphatidylinositol 3-phosphatase (20:5(5Z,8Z,11Z,14Z,17Z)/16:0)
MNXR160773	Phosphatidylinositol 3-phosphatase (16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160774	Phosphatidylinositol 3-phosphatase (16:1(9Z)/16:1(9Z))
MNXR160775	Phosphatidylinositol 3-phosphatase (16:1(9Z)/18:2(9Z,12Z))
MNXR160776	Phosphatidylinositol 3-phosphatase (16:1(9Z)/16:0)
MNXR160777	Phosphatidylinositol 3-phosphatase (18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160778	Phosphatidylinositol 3-phosphatase (18:2(9Z,12Z)/16:1(9Z))
MNXR160779	Phosphatidylinositol 3-phosphatase (18:2(9Z,12Z)/18:2(9Z,12Z))
MNXR160780	Phosphatidylinositol 3-phosphatase (18:2(9Z,12Z)/16:0)
MNXR160781	Phosphatidylinositol 3-phosphatase (16:0/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160782	Phosphatidylinositol 3-phosphatase (16:0/16:1(9Z))
MNXR160783	Phosphatidylinositol 3-phosphatase (16:0/18:2(9Z,12Z))
MNXR160784	Phosphatidylinositol 3-phosphatase (16:0/16:0)
MNXR160785	Phosphatidylinositol 4-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160786	Phosphatidylinositol 4-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))
MNXR160787	Phosphatidylinositol 4-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))
MNXR160788	Phosphatidylinositol 4-kinase (20:5(5Z,8Z,11Z,14Z,17Z)/16:0)
MNXR160789	Phosphatidylinositol 4-kinase (16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160790	Phosphatidylinositol 4-kinase (16:1(9Z)/16:1(9Z))
MNXR160791	Phosphatidylinositol 4-kinase (16:1(9Z)/18:2(9Z,12Z))
MNXR160792	Phosphatidylinositol 4-kinase (16:1(9Z)/16:0)
MNXR160793	Phosphatidylinositol 4-kinase (18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160794	Phosphatidylinositol 4-kinase (18:2(9Z,12Z)/16:1(9Z))
MNXR160795	Phosphatidylinositol 4-kinase (18:2(9Z,12Z)/18:2(9Z,12Z))
MNXR160796	Phosphatidylinositol 4-kinase (18:2(9Z,12Z)/16:0)
MNXR160797	Phosphatidylinositol 4-kinase (16:0/20:5(5Z,8Z,11Z,14Z,17Z))
MNXR160798	Phosphatidylinositol 4-kinase (16:0/16:1(9Z))
MNXR160799	Phosphatidylinositol 4-kinase (16:0/18:2(9Z,12Z))
MNXR160800	Phosphatidylinositol 4-kinase (16:0/16:0)
